02/20/202610011   T2F-0002-00    CD OPT PICKUP       945002/20/2026212129104     4950     4950               11/19/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP        90002/20/2026212380900      900      900               11/26/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP       585002/20/2026212389300     5850     5850               11/26/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP       495002/20/2026212848700     4950     4950               12/11/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP        90003/02/2026212887400      900      900               12/11/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP       180004/01/2026212891100     1800     1800               12/11/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP      1080004/01/2026212896400    10800    10800               12/11/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP       225004/01/2026213628800     2250     2250               01/07/2026FIRM                             RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP       360004/01/2026213808100     3600     3600               01/14/2026FIRM                             RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP       585004/17/2026213871100     5850     5850               01/19/2026FIRM                             RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP       450005/04/2026213960100     4500     4500               01/21/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP       810005/22/2026214896200     8100     8100               02/13/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP        90005/22/2026214896400      900      900               02/13/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP       180005/22/2026215104400     1800     1800               02/19/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0002-00    CD OPT PICKUP       270005/22/2026215104700     2700     2700               02/19/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100003/05/2026212136401      584      584               11/19/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      200003/06/2026212136200     2000     2000               11/19/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      300003/06/2026212626700     3000     3000               12/03/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100003/06/2026212627000     1000     1000               12/03/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      200004/01/2026212627100     2000     2000               12/03/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP       20004/01/2026212896500      200      200               12/11/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP       80004/01/2026213218000      800      800               12/24/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      200004/01/2026213225800     2000     2000               12/24/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      200004/01/2026213236400     2000     2000               12/24/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100004/01/2026213237100     1000     1000               12/24/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      320004/02/2026213237000     3200     3200               12/24/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100004/02/2026213237200     1000     1000               12/24/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100004/02/2026213237300     1000     1000               12/24/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100004/02/2026213443500     1000     1000               12/31/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100004/02/2026213443600     1000     1000               12/31/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100004/02/2026213456100     1000     1000               12/31/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100004/02/2026213456500     1000     1000               12/31/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100004/02/2026213456600     1000     1000               12/31/2025FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100004/10/2026213620800     1000     1000               01/07/2026FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100004/10/2026213621000     1000     1000               01/07/2026FIRM                             RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100005/04/2026213628900     1000     1000               01/07/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100005/04/2026213629000     1000     1000               01/07/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100005/04/2026213629100     1000     1000               01/07/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      120005/04/2026213982200     1200     1200               01/21/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      200005/04/2026214334100     2000     2000               01/28/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100005/06/2026213621100     1000     1000               01/07/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      220005/07/2026213629200     2200     2200               01/07/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100005/08/2026214335300     1000     1000               01/28/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100005/08/2026214335400     1000     1000               01/28/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      200005/08/2026214335500     2000     2000               01/28/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100005/08/2026214335600     1000     1000               01/28/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP       20005/08/2026214583600      200      200               02/04/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      200005/15/2026214608700     2000     2000               02/04/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100005/15/2026214611200     1000     1000               02/04/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      220005/15/2026214611300     2200     2200               02/04/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      320005/15/2026214611400     3200     3200               02/04/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      200005/15/2026214611500     2000     2000               02/04/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP       80005/22/2026214896500      800      800               02/13/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      220005/22/2026214896600     2200     2200               02/13/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      300005/22/2026214902000     3000     3000               02/13/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100005/22/2026214902800     1000     1000               02/13/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100005/22/2026214902900     1000     1000               02/13/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100005/28/2026215109000     1000     1000               02/19/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      200006/05/2026215113400     2000     2000               02/19/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      200006/05/2026215114300     2000     2000               02/19/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      200006/05/2026215114400     2000     2000               02/19/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      220006/05/2026215114500     2200     2200               02/19/2026FORECAST                         RTMY0193    
02/20/202610011   T2F-0003-00    DVD OPT.PICKUP      100006/05/2026215114600     1000     1000               02/19/2026FORECAST                         RTMY0193    
02/20/202610235   BZT52B16LSHF  9ZENER DIODE         300005/12/2026212956700     3000     3000               12/11/2025FORECAST                         MAIL        
02/20/202610235   BZT52B16LSHF  9ZENER DIODE         900005/12/2026212968700     9000     9000               12/11/2025FORECAST                         MAIL        
02/20/202610235   BZT52B16LSHF  9ZENER DIODE         300007/01/2026214132900     3000     3000               01/21/2026FORECAST                         MAIL        
02/20/202610235   BZT52B16LSHF  9ZENER DIODE         300007/08/2026214965500     3000     3000               02/13/2026FORECAST                         MAIL        
02/20/202610235   BZT52B16LSHF  9ZENER DIODE         300008/06/2026214977900     3000     3000               02/13/2026FORECAST                         MAIL        
02/20/202610235   BZT52B5V6LSHF 9ZENER DIODE        1200005/25/2026212964000    12000    12000               12/11/2025FORECAST                         MAIL        
02/20/202610235   BZT52B5V6LSHF 9ZENER DIODE         600007/06/2026213856400     6000     6000               01/14/2026FORECAST                         MAIL        
02/20/202610235   BZT52B5V6LSHF 9ZENER DIODE         300008/03/2026214975900     3000     3000               02/13/2026FORECAST                         MAIL        
02/20/202610235   BZT52B6V2LSHF 9ZENER DIODE         600004/27/2026211780600     6000     6000               11/05/2025FORECAST                         MAIL        
02/20/202610235   BZT52B6V2LSHF 9ZENER DIODE         300008/06/2026214701800     3000     3000               02/04/2026FORECAST                         MAIL        
02/20/202610235   BZT52B8V2LSHF 9ZENER DIODE         300004/01/2026210782100     3000     3000               10/08/2025FIRM                             MAIL        
02/20/202610235   BZT52B8V2LSHF 9ZENER DIODE         300005/12/2026212968800     3000     3000               12/11/2025FORECAST                         MAIL        
02/20/202610235   BZT52B8V2LSHF 9ZENER DIODE         300008/06/2026214702300     3000     3000               02/04/2026FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       300003/02/2026210008200     3000     3000               09/11/2025FIRM                             MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       400003/16/2026210577800     4000     4000               10/02/2025FIRM                             MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       500003/16/2026210780800     5000     5000               10/08/2025FIRM                             MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       400004/27/2026211779300     4000     4000               11/05/2025FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       100005/04/2026211965800     1000     1000               11/12/2025FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       500005/04/2026211965900     5000     5000               11/12/2025FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       100005/04/2026212680900     1000     1000               12/03/2025FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       100005/04/2026212958400     1000     1000               12/11/2025FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       100005/11/2026212967000     1000     1000               12/11/2025FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       500005/25/2026212967100     5000     5000               12/11/2025FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       300005/25/2026213510700     3000     3000               12/31/2025FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       100005/25/2026213669400     1000     1000               01/07/2026FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       500006/08/2026213669500     5000     5000               01/07/2026FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       200006/22/2026213857000     2000     2000               01/14/2026FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       400007/27/2026214403400     4000     4000               01/28/2026FORECAST                         MAIL        
02/20/202610235   EB740BH-0830B 9FPC CONNECTOR       500007/27/2026214700200     5000     5000               02/04/2026FORECAST                         MAIL        
02/20/202610235   EB770BH-0830A 9FPC CONNECTOR       600003/26/2026210158700     6000     6000               09/17/2025FIRM                             MAIL        
02/20/202610235   EB770BH-0830A 9FPC CONNECTOR       600004/08/2026211388000     6000     6000               10/22/2025FIRM                             MAIL        
02/20/202610235   EB770BH-0830A 9FPC CONNECTOR       600005/06/2026212242700     6000     6000               11/19/2025FORECAST                         MAIL        
02/20/202610235   EB770BH-0830A 9FPC CONNECTOR       600005/12/2026212961300     6000     6000               12/11/2025FORECAST                         MAIL        
02/20/202610235   EB770BH-0830A 9FPC CONNECTOR       600005/12/2026212968900     6000     6000               12/11/2025FORECAST                         MAIL        
02/20/202610235   EB770BH-0830A 9FPC CONNECTOR       600006/17/2026214107400     6000     6000               01/21/2026FORECAST                         MAIL        
02/20/202610235   EB770BH-0830A 9FPC CONNECTOR       600006/17/2026214107500     6000     6000               01/21/2026FORECAST                         MAIL        
02/20/202610235   EB770BH-0830A 9FPC CONNECTOR       600008/06/2026214978000     6000     6000               02/13/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0510A 9FFC FPC CONNE       300004/28/2026211780100     3000     3000               11/05/2025FORECAST                         MAIL        
02/20/202610235   EC720CF-0510A 9FFC FPC CONNE       300006/17/2026213857100     3000     3000               01/14/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0510A 9FFC FPC CONNE       300007/08/2026214133000     3000     3000               01/21/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0510A 9FFC FPC CONNE       300008/06/2026214700600     3000     3000               02/04/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0515A 9FFC FPC CONNE       300006/17/2026213509800     3000     3000               12/31/2025FORECAST                         MAIL        
02/20/202610235   EC720CF-0540A 9FFC FPC CONNE       900004/01/2026211138800     9000     9000               10/15/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0540A 9FFC FPC CONNE       900007/08/2026211780200     9000     9000               11/05/2025FORECAST                         MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       900003/02/2026211111100     9000     9000               10/15/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       600003/13/2026211383700     6000     6000               10/22/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       300003/26/2026212194300     3000     3000               11/19/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       600003/28/2026212202100     6000     6000               11/19/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       300004/09/2026212217200     3000     3000               11/19/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       300004/13/2026212226900     3000     3000               11/19/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       900004/13/2026212461800     9000     9000               11/26/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       300004/27/2026212461900     3000     3000               11/26/2025FORECAST                         MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       900004/27/2026213509700     9000     9000               12/31/2025FORECAST                         MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       900005/11/2026214095100     9000     9000               01/21/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       900006/02/2026214103800     9000     9000               01/21/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       300006/15/2026214400400     3000     3000               01/28/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       900006/15/2026214400500     9000     9000               01/28/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       900007/01/2026214694000     9000     9000               02/04/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       900008/03/2026215193300     9000     9000               02/19/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0550A 9FFC FPC CONNE       600008/03/2026215193400     6000     6000               02/19/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0560A 9FFC FPC CONNE       600003/05/2026210781500     6000     6000               10/08/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0560A 9FFC FPC CONNE       600003/28/2026211981400     6000     6000               11/12/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0560A 9FFC FPC CONNE       300004/27/2026212967200     3000     3000               12/11/2025FORECAST                         MAIL        
02/20/202610235   EC720CF-0560A 9FFC FPC CONNE       600005/11/2026213669600     6000     6000               01/07/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0560A 9FFC FPC CONNE       300006/15/2026214103900     3000     3000               01/21/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0560A 9FFC FPC CONNE       300006/15/2026214130200     3000     3000               01/21/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0560A 9FFC FPC CONNE       300007/01/2026214953400     3000     3000               02/13/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0560A 9FFC FPC CONNE       300007/27/2026214971500     3000     3000               02/13/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0560A 9FFC FPC CONNE       300008/03/2026214976700     3000     3000               02/13/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0570A 9FFC FPC CONNE       600003/09/2026210781700     6000     6000               10/08/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0570A 9FFC FPC CONNE       900004/06/2026210781600     9000     9000               10/08/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0570A 9FFC FPC CONNE       300004/06/2026211137400     3000     3000               10/15/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0570A 9FFC FPC CONNE       300004/06/2026211387700     3000     3000               10/22/2025FIRM                             MAIL        
02/20/202610235   EC720CF-0570A 9FFC FPC CONNE       900005/04/2026211779800     9000     9000               11/05/2025FORECAST                         MAIL        
02/20/202610235   EC720CF-0570A 9FFC FPC CONNE       600006/08/2026211981500     6000     6000               11/12/2025FORECAST                         MAIL        
02/20/202610235   EC720CF-0570A 9FFC FPC CONNE       900007/06/2026213669700     9000     9000               01/07/2026FORECAST                         MAIL        
02/20/202610235   EC720CF-0570A 9FFC FPC CONNE       300008/03/2026214403500     3000     3000               01/28/2026FORECAST                         MAIL        
02/20/202610235   EC720CG-0550A 9FFC FPC CONNE       300004/27/2026212948900     3000     3000               12/11/2025FORECAST                         MAIL        
02/20/202610235   EC720CG-0550A 9FFC FPC CONNE       300007/08/2026213857700     3000     3000               01/14/2026FORECAST                         MAIL        
02/20/202610235   EC720CX-1004A 9FFC FPC CONNE       300004/27/2026211382100     3000     3000               10/22/2025FORECAST                         MAIL        
02/20/202610235   EC720CX-1004A 9FFC FPC CONNE       300006/02/2026213507000     3000     3000               12/31/2025FORECAST                         MAIL        
02/20/202610235   EC720CX-1004A 9FFC FPC CONNE       300007/27/2026214971600     3000     3000               02/13/2026FORECAST                         MAIL        
02/20/202610235   EC720DE-1012A 9FFC FPC CONNE       400003/02/2026211636600     4000     4000               10/29/2025FIRM                             MAIL        
02/20/202610235   EC720DE-1012A 9FFC FPC CONNE       400003/28/2026211981600     4000     4000               11/12/2025FIRM                             MAIL        
02/20/202610235   EC720DE-1012A 9FFC FPC CONNE       400004/01/2026212196000     4000     4000               11/19/2025FIRM                             MAIL        
02/20/202610235   EC720DE-1012A 9FFC FPC CONNE       400004/08/2026212204100     4000     4000               11/19/2025FORECAST                         MAIL        
02/20/202610235   EC720DE-1012A 9FFC FPC CONNE       400004/15/2026212217900     4000     4000               11/19/2025FIRM                             MAIL        
02/20/202610235   EC720DE-1012A 9FFC FPC CONNE       400004/27/2026212227000     4000     4000               11/19/2025FORECAST                         MAIL        
02/20/202610235   EC720DE-1012A 9FFC FPC CONNE       400005/06/2026212243900     4000     4000               11/19/2025FORECAST                         MAIL        
02/20/202610235   EC720DE-1012A 9FFC FPC CONNE       400005/25/2026212961400     4000     4000               12/11/2025FORECAST                         MAIL        
02/20/202610235   EC720DE-1012A 9FFC FPC CONNE       400006/03/2026212969000     4000     4000               12/11/2025FORECAST                         MAIL        
02/20/202610235   EC720DE-1012A 9FFC FPC CONNE       400008/12/2026213857500     4000     4000               01/14/2026FORECAST                         MAIL        
02/20/202610235   EC720DE-1012A 9FFC FPC CONNE       400008/12/2026213858000     4000     4000               01/14/2026FORECAST                         MAIL        
02/20/202610235   E0E-0058-00    ANT JACK            320003/05/2026212177600     3200     3200               11/19/2025FIRM                             MAIL        
02/20/202610235   E0E-0058-00    ANT JACK            320003/27/2026212896800     3200     3200               12/11/2025FIRM                             MAIL        
02/20/202610235   E0E-0058-00    ANT JACK            320004/09/2026213062500     3200     3200               12/17/2025FIRM                             MAIL        
02/20/202610235   E0E-0058-00    ANT JACK            320005/05/2026213819100     3200     3200               01/14/2026FORECAST                         MAIL        
02/20/202610235   E0E-0058-00    ANT JACK            320005/06/2026213819200     3200     3200               01/14/2026FORECAST                         MAIL        
02/20/202610235   E0E-0058-00    ANT JACK            320005/12/2026214341400     3200     3200               01/28/2026FORECAST                         MAIL        
02/20/202610235   E0E-0058-00    ANT JACK            320005/26/2026214007000     3200     3200               01/21/2026FORECAST                         MAIL        
02/20/202610235   E0E-0058-00    ANT JACK            320006/09/2026214665000     3200     3200               02/04/2026FORECAST                         MAIL        
02/20/202610235   E0E-0058-00    ANT JACK            320006/11/2026215117900     3200     3200               02/19/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136803/03/2026212196100     1368     1368DMXDT700KN     11/19/2025FIRM                             MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136803/05/2026212204200     1368     1368DMXDT701KN     11/19/2025FIRM                             MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136803/06/2026212204300     1368     1368DMXDT700KN     11/19/2025FIRM                             MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136803/10/2026212204400     1368     1368DMXDT700KN     11/19/2025FIRM                             MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136803/26/2026212452300     1368     1368DMXDT700KN     11/26/2025FIRM                             MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136803/27/2026213071900     1368     1368DMXDT700KN     12/17/2025FIRM                             MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136804/01/2026213072000     1368     1368DMXDT700KN     12/17/2025FIRM                             MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136804/02/2026213666700     1368     1368DMXDT700KN     01/07/2026FIRM                             MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136804/06/2026213844800     1368     1368DMXDT700KN     01/14/2026FIRM                             MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136804/09/2026214046200     1368     1368DMXDT700KN     01/21/2026FIRM                             MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136804/15/2026214085100     1368     1368DMXDT700KN     01/21/2026FIRM                             MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136804/15/2026214085200     1368     1368DMXDT700KN     01/21/2026FIRM                             MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136804/27/2026214085300     1368     1368DMXDT700KN     01/21/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136804/27/2026214396000     1368     1368DMXDT700KN     01/28/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136805/05/2026214396600     1368     1368DMXDT700KN     01/28/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136805/12/2026214604800     1368     1368DMXDT700KN     02/04/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136805/12/2026214621100     1368     1368DMXDT700KN     02/04/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136805/12/2026214654000     1368     1368DMXDT700KN     02/04/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136805/12/2026214654100     1368     1368DMXDT700KN     02/04/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136806/04/2026214682500     1368     1368DMXDT700KN     02/04/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136806/17/2026214682600     1368     1368DMXDT700KN     02/04/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136806/17/2026214682700     1368     1368DMXDT700KN     02/04/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136806/17/2026214949800     1368     1368DMXDT700KN     02/13/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136806/17/2026215150100     1368     1368DMXDT700KN     02/19/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136807/01/2026215185800     1368     1368DMXDT700KN     02/19/2026FORECAST                         MAIL        
02/20/202610235   E0E-0073-00   9RF C.RECEPTACLE     136807/08/2026215187800     1368     1368DMXDT700KN     02/19/2026FORECAST                         MAIL        
02/20/202610235   E3A-0067-00    ANTENNA CABLE        90008/07/2026213860200      900      900DDX9020DABSXN  01/14/2026FORECAST                         MAIL        
02/20/202610235   E5J-0022-00    R.RECEPTACLE        160003/02/2026211947000     1600     1600KW-Z1001WKN    11/12/2025FIRM                             MAIL        
02/20/202610235   E5J-0022-00    R.RECEPTACLE         80004/06/2026212920700      800      800DMX8021DABSEN  12/11/2025FIRM                             MAIL        
02/20/202610235   E5J-0022-00    R.RECEPTACLE         80004/13/2026212937800      800      800DMX1058XRKN    12/11/2025FIRM                             MAIL        
02/20/202610235   E5J-0022-00    R.RECEPTACLE        160005/04/2026213491600     1600     1600DMX958XRKN     12/31/2025FORECAST                         MAIL        
02/20/202610235   E5J-0022-00    R.RECEPTACLE         80005/11/2026213840500      800      800DMX1058XRKN    01/14/2026FORECAST                         MAIL        
02/20/202610235   E5J-0022-00    R.RECEPTACLE        160006/02/2026214391100     1600     1600DMX8021DABSEN  01/28/2026FORECAST                         MAIL        
02/20/202610235   E5J-0022-00    R.RECEPTACLE         80006/15/2026215147300      800      800DMX8021DABSEN  02/19/2026FORECAST                         MAIL        
02/20/202610235   E5J-0022-00    R.RECEPTACLE         80006/22/2026215181200      800      800KS-DR1004DKN   02/19/2026FORECAST                         MAIL        
02/20/202610235   F0K-0282-00   9SURGE ABSORBER     1500003/02/2026207562300    15000    15000               07/02/2025FIRM                             MAIL        
02/20/202610235   F0K-0282-00   9SURGE ABSORBER    10500003/02/2026208348200   105000   105000               07/23/2025FIRM                             MAIL        
02/20/202610235   F0K-0282-00   9SURGE ABSORBER      500004/06/2026208657000     5000     5000               07/30/2025FIRM                             MAIL        
02/20/202610235   F0K-0282-00   9SURGE ABSORBER     2000004/06/2026209547000    20000    20000               08/27/2025FIRM                             MAIL        
02/20/202610235   F0K-0282-00   9SURGE ABSORBER     3000004/06/2026209818800    30000    30000               09/09/2025FIRM                             MAIL        
02/20/202610235   F0K-0282-00   9SURGE ABSORBER     9500004/06/2026210364600    95000    95000               09/24/2025FIRM                             MAIL        
02/20/202610235   F0K-0282-00   9SURGE ABSORBER     2000005/25/2026211398300    20000    20000               10/22/2025FORECAST                         MAIL        
02/20/202610235   F0K-0282-00   9SURGE ABSORBER     3000006/15/2026211650000    30000    30000               10/29/2025FORECAST                         MAIL        
